instrument_token	exchange_token	tradingsymbol	name	last_price	expiry	strike	tick_size	lot_size	instrument_type	segment	exchange
19002370	74228	HINDALCO21JUL270PE	HINDALCO	0	7/29/2021	270	0.05	2150	PE	NFO-OPT	NFO
19002626	74229	HINDALCO21JUL275CE	HINDALCO	0	7/29/2021	275	0.05	2150	CE	NFO-OPT	NFO
19002882	74230	HINDALCO21JUL275PE	HINDALCO	0	7/29/2021	275	0.05	2150	PE	NFO-OPT	NFO
19003138	74231	HINDALCO21JUL280CE	HINDALCO	0	7/29/2021	280	0.05	2150	CE	NFO-OPT	NFO
19003394	74232	HINDALCO21JUL280PE	HINDALCO	0	7/29/2021	280	0.05	2150	PE	NFO-OPT	NFO
19003650	74233	HINDALCO21JUL285CE	HINDALCO	0	7/29/2021	285	0.05	2150	CE	NFO-OPT	NFO
19003906	74234	HINDALCO21JUL285PE	HINDALCO	0	7/29/2021	285	0.05	2150	PE	NFO-OPT	NFO
19007234	74247	HINDALCO21JUL290CE	HINDALCO	0	7/29/2021	290	0.05	2150	CE	NFO-OPT	NFO
19007490	74248	HINDALCO21JUL290PE	HINDALCO	0	7/29/2021	290	0.05	2150	PE	NFO-OPT	NFO
19008770	74253	HINDALCO21JUL295CE	HINDALCO	0	7/29/2021	295	0.05	2150	CE	NFO-OPT	NFO
19009026	74254	HINDALCO21JUL295PE	HINDALCO	0	7/29/2021	295	0.05	2150	PE	NFO-OPT	NFO
19009282	74255	HINDALCO21JUL300CE	HINDALCO	0	7/29/2021	300	0.05	2150	CE	NFO-OPT	NFO
19009538	74256	HINDALCO21JUL300PE	HINDALCO	0	7/29/2021	300	0.05	2150	PE	NFO-OPT	NFO
19010818	74261	HINDALCO21JUL305CE	HINDALCO	0	7/29/2021	305	0.05	2150	CE	NFO-OPT	NFO
19011330	74263	HINDALCO21JUL305PE	HINDALCO	0	7/29/2021	305	0.05	2150	PE	NFO-OPT	NFO
19011586	74264	HINDALCO21JUL310CE	HINDALCO	0	7/29/2021	310	0.05	2150	CE	NFO-OPT	NFO
19012610	74268	HINDALCO21JUL310PE	HINDALCO	0	7/29/2021	310	0.05	2150	PE	NFO-OPT	NFO
19012866	74269	HINDALCO21JUL315CE	HINDALCO	0	7/29/2021	315	0.05	2150	CE	NFO-OPT	NFO
19013122	74270	HINDALCO21JUL315PE	HINDALCO	0	7/29/2021	315	0.05	2150	PE	NFO-OPT	NFO
19013378	74271	HINDALCO21JUL320CE	HINDALCO	0	7/29/2021	320	0.05	2150	CE	NFO-OPT	NFO
19013890	74273	HINDALCO21JUL320PE	HINDALCO	0	7/29/2021	320	0.05	2150	PE	NFO-OPT	NFO
19014146	74274	HINDALCO21JUL325CE	HINDALCO	0	7/29/2021	325	0.05	2150	CE	NFO-OPT	NFO
19015170	74278	HINDALCO21JUL325PE	HINDALCO	0	7/29/2021	325	0.05	2150	PE	NFO-OPT	NFO
19015426	74279	HINDALCO21JUL330CE	HINDALCO	0	7/29/2021	330	0.05	2150	CE	NFO-OPT	NFO
19016706	74284	HINDALCO21JUL330PE	HINDALCO	0	7/29/2021	330	0.05	2150	PE	NFO-OPT	NFO
19016962	74285	HINDALCO21JUL335CE	HINDALCO	0	7/29/2021	335	0.05	2150	CE	NFO-OPT	NFO
19021314	74302	HINDALCO21JUL335PE	HINDALCO	0	7/29/2021	335	0.05	2150	PE	NFO-OPT	NFO
19022338	74306	HINDALCO21JUL340CE	HINDALCO	0	7/29/2021	340	0.05	2150	CE	NFO-OPT	NFO
19022594	74307	HINDALCO21JUL340PE	HINDALCO	0	7/29/2021	340	0.05	2150	PE	NFO-OPT	NFO
19022850	74308	HINDALCO21JUL345CE	HINDALCO	0	7/29/2021	345	0.05	2150	CE	NFO-OPT	NFO
19023106	74309	HINDALCO21JUL345PE	HINDALCO	0	7/29/2021	345	0.05	2150	PE	NFO-OPT	NFO
19023362	74310	HINDALCO21JUL350CE	HINDALCO	0	7/29/2021	350	0.05	2150	CE	NFO-OPT	NFO
19023618	74311	HINDALCO21JUL350PE	HINDALCO	0	7/29/2021	350	0.05	2150	PE	NFO-OPT	NFO
19023874	74312	HINDALCO21JUL355CE	HINDALCO	0	7/29/2021	355	0.05	2150	CE	NFO-OPT	NFO
19024130	74313	HINDALCO21JUL355PE	HINDALCO	0	7/29/2021	355	0.05	2150	PE	NFO-OPT	NFO
19024386	74314	HINDALCO21JUL360CE	HINDALCO	0	7/29/2021	360	0.05	2150	CE	NFO-OPT	NFO
19024642	74315	HINDALCO21JUL360PE	HINDALCO	0	7/29/2021	360	0.05	2150	PE	NFO-OPT	NFO
19024898	74316	HINDALCO21JUL365CE	HINDALCO	0	7/29/2021	365	0.05	2150	CE	NFO-OPT	NFO
19025666	74319	HINDALCO21JUL365PE	HINDALCO	0	7/29/2021	365	0.05	2150	PE	NFO-OPT	NFO
19026434	74322	HINDALCO21JUL370CE	HINDALCO	0	7/29/2021	370	0.05	2150	CE	NFO-OPT	NFO
19026690	74323	HINDALCO21JUL370PE	HINDALCO	0	7/29/2021	370	0.05	2150	PE	NFO-OPT	NFO
19026946	74324	HINDALCO21JUL375CE	HINDALCO	0	7/29/2021	375	0.05	2150	CE	NFO-OPT	NFO
19027458	74326	HINDALCO21JUL375PE	HINDALCO	0	7/29/2021	375	0.05	2150	PE	NFO-OPT	NFO
19027714	74327	HINDALCO21JUL380CE	HINDALCO	0	7/29/2021	380	0.05	2150	CE	NFO-OPT	NFO
19027970	74328	HINDALCO21JUL380PE	HINDALCO	0	7/29/2021	380	0.05	2150	PE	NFO-OPT	NFO
19028226	74329	HINDALCO21JUL385CE	HINDALCO	0	7/29/2021	385	0.05	2150	CE	NFO-OPT	NFO
19028482	74330	HINDALCO21JUL385PE	HINDALCO	0	7/29/2021	385	0.05	2150	PE	NFO-OPT	NFO
19028738	74331	HINDALCO21JUL390CE	HINDALCO	0	7/29/2021	390	0.05	2150	CE	NFO-OPT	NFO
19028994	74332	HINDALCO21JUL390PE	HINDALCO	0	7/29/2021	390	0.05	2150	PE	NFO-OPT	NFO
19029250	74333	HINDALCO21JUL395CE	HINDALCO	0	7/29/2021	395	0.05	2150	CE	NFO-OPT	NFO
19029506	74334	HINDALCO21JUL395PE	HINDALCO	0	7/29/2021	395	0.05	2150	PE	NFO-OPT	NFO
19029762	74335	HINDALCO21JUL400CE	HINDALCO	0	7/29/2021	400	0.05	2150	CE	NFO-OPT	NFO
19030018	74336	HINDALCO21JUL400PE	HINDALCO	0	7/29/2021	400	0.05	2150	PE	NFO-OPT	NFO
19032834	74347	HINDALCO21JUL405CE	HINDALCO	0	7/29/2021	405	0.05	2150	CE	NFO-OPT	NFO
19033346	74349	HINDALCO21JUL405PE	HINDALCO	0	7/29/2021	405	0.05	2150	PE	NFO-OPT	NFO
19033602	74350	HINDALCO21JUL410CE	HINDALCO	0	7/29/2021	410	0.05	2150	CE	NFO-OPT	NFO
19034370	74353	HINDALCO21JUL410PE	HINDALCO	0	7/29/2021	410	0.05	2150	PE	NFO-OPT	NFO
19034626	74354	HINDALCO21JUL415CE	HINDALCO	0	7/29/2021	415	0.05	2150	CE	NFO-OPT	NFO
19034882	74355	HINDALCO21JUL415PE	HINDALCO	0	7/29/2021	415	0.05	2150	PE	NFO-OPT	NFO
19035138	74356	HINDALCO21JUL420CE	HINDALCO	0	7/29/2021	420	0.05	2150	CE	NFO-OPT	NFO
19035394	74357	HINDALCO21JUL420PE	HINDALCO	0	7/29/2021	420	0.05	2150	PE	NFO-OPT	NFO
19035650	74358	HINDALCO21JUL425CE	HINDALCO	0	7/29/2021	425	0.05	2150	CE	NFO-OPT	NFO
19035906	74359	HINDALCO21JUL425PE	HINDALCO	0	7/29/2021	425	0.05	2150	PE	NFO-OPT	NFO
19036162	74360	HINDALCO21JUL430CE	HINDALCO	0	7/29/2021	430	0.05	2150	CE	NFO-OPT	NFO
19036418	74361	HINDALCO21JUL430PE	HINDALCO	0	7/29/2021	430	0.05	2150	PE	NFO-OPT	NFO
19036674	74362	HINDALCO21JUL435CE	HINDALCO	0	7/29/2021	435	0.05	2150	CE	NFO-OPT	NFO
19036930	74363	HINDALCO21JUL435PE	HINDALCO	0	7/29/2021	435	0.05	2150	PE	NFO-OPT	NFO
19037186	74364	HINDALCO21JUL440CE	HINDALCO	0	7/29/2021	440	0.05	2150	CE	NFO-OPT	NFO
19037442	74365	HINDALCO21JUL440PE	HINDALCO	0	7/29/2021	440	0.05	2150	PE	NFO-OPT	NFO
19037698	74366	HINDALCO21JUL445CE	HINDALCO	0	7/29/2021	445	0.05	2150	CE	NFO-OPT	NFO
19037954	74367	HINDALCO21JUL445PE	HINDALCO	0	7/29/2021	445	0.05	2150	PE	NFO-OPT	NFO
19038210	74368	HINDALCO21JUL450CE	HINDALCO	0	7/29/2021	450	0.05	2150	CE	NFO-OPT	NFO
19038466	74369	HINDALCO21JUL450PE	HINDALCO	0	7/29/2021	450	0.05	2150	PE	NFO-OPT	NFO
19038722	74370	HINDALCO21JUL455CE	HINDALCO	0	7/29/2021	455	0.05	2150	CE	NFO-OPT	NFO
19038978	74371	HINDALCO21JUL455PE	HINDALCO	0	7/29/2021	455	0.05	2150	PE	NFO-OPT	NFO
19039234	74372	HINDALCO21JUL460CE	HINDALCO	0	7/29/2021	460	0.05	2150	CE	NFO-OPT	NFO
19039490	74373	HINDALCO21JUL460PE	HINDALCO	0	7/29/2021	460	0.05	2150	PE	NFO-OPT	NFO
19039746	74374	HINDALCO21JUL465CE	HINDALCO	0	7/29/2021	465	0.05	2150	CE	NFO-OPT	NFO
19040002	74375	HINDALCO21JUL465PE	HINDALCO	0	7/29/2021	465	0.05	2150	PE	NFO-OPT	NFO
19040258	74376	HINDALCO21JUL470CE	HINDALCO	0	7/29/2021	470	0.05	2150	CE	NFO-OPT	NFO
19040514	74377	HINDALCO21JUL470PE	HINDALCO	0	7/29/2021	470	0.05	2150	PE	NFO-OPT	NFO
19040770	74378	HINDALCO21JUL475CE	HINDALCO	0	7/29/2021	475	0.05	2150	CE	NFO-OPT	NFO
19041026	74379	HINDALCO21JUL475PE	HINDALCO	0	7/29/2021	475	0.05	2150	PE	NFO-OPT	NFO
19041282	74380	HINDALCO21JUL480CE	HINDALCO	0	7/29/2021	480	0.05	2150	CE	NFO-OPT	NFO
19041538	74381	HINDALCO21JUL480PE	HINDALCO	0	7/29/2021	480	0.05	2150	PE	NFO-OPT	NFO
19041794	74382	HINDALCO21JUL485CE	HINDALCO	0	7/29/2021	485	0.05	2150	CE	NFO-OPT	NFO
19042050	74383	HINDALCO21JUL485PE	HINDALCO	0	7/29/2021	485	0.05	2150	PE	NFO-OPT	NFO
19042306	74384	HINDALCO21JUL490CE	HINDALCO	0	7/29/2021	490	0.05	2150	CE	NFO-OPT	NFO
19042562	74385	HINDALCO21JUL490PE	HINDALCO	0	7/29/2021	490	0.05	2150	PE	NFO-OPT	NFO
19042818	74386	HINDALCO21JUL495CE	HINDALCO	0	7/29/2021	495	0.05	2150	CE	NFO-OPT	NFO
19043074	74387	HINDALCO21JUL495PE	HINDALCO	0	7/29/2021	495	0.05	2150	PE	NFO-OPT	NFO
20598786	80464	HINDALCO21AUG245CE	HINDALCO	0	8/26/2021	245	0.05	2150	CE	NFO-OPT	NFO
20599042	80465	HINDALCO21AUG245PE	HINDALCO	0	8/26/2021	245	0.05	2150	PE	NFO-OPT	NFO
20608002	80500	HINDALCO21AUG250CE	HINDALCO	0	8/26/2021	250	0.05	2150	CE	NFO-OPT	NFO
20608258	80501	HINDALCO21AUG250PE	HINDALCO	0	8/26/2021	250	0.05	2150	PE	NFO-OPT	NFO
20608514	80502	HINDALCO21AUG255CE	HINDALCO	0	8/26/2021	255	0.05	2150	CE	NFO-OPT	NFO
20608770	80503	HINDALCO21AUG255PE	HINDALCO	0	8/26/2021	255	0.05	2150	PE	NFO-OPT	NFO
20609026	80504	HINDALCO21AUG260CE	HINDALCO	0	8/26/2021	260	0.05	2150	CE	NFO-OPT	NFO
20609282	80505	HINDALCO21AUG260PE	HINDALCO	0	8/26/2021	260	0.05	2150	PE	NFO-OPT	NFO
20609538	80506	HINDALCO21AUG265CE	HINDALCO	0	8/26/2021	265	0.05	2150	CE	NFO-OPT	NFO
20609794	80507	HINDALCO21AUG265PE	HINDALCO	0	8/26/2021	265	0.05	2150	PE	NFO-OPT	NFO
20610050	80508	HINDALCO21AUG270CE	HINDALCO	0	8/26/2021	270	0.05	2150	CE	NFO-OPT	NFO
20610306	80509	HINDALCO21AUG270PE	HINDALCO	0	8/26/2021	270	0.05	2150	PE	NFO-OPT	NFO
20610562	80510	HINDALCO21AUG275CE	HINDALCO	0	8/26/2021	275	0.05	2150	CE	NFO-OPT	NFO
20610818	80511	HINDALCO21AUG275PE	HINDALCO	0	8/26/2021	275	0.05	2150	PE	NFO-OPT	NFO
20616194	80532	HINDALCO21AUG280CE	HINDALCO	0	8/26/2021	280	0.05	2150	CE	NFO-OPT	NFO
20616450	80533	HINDALCO21AUG280PE	HINDALCO	0	8/26/2021	280	0.05	2150	PE	NFO-OPT	NFO
20616706	80534	HINDALCO21AUG285CE	HINDALCO	0	8/26/2021	285	0.05	2150	CE	NFO-OPT	NFO
20628226	80579	HINDALCO21AUG285PE	HINDALCO	0	8/26/2021	285	0.05	2150	PE	NFO-OPT	NFO
20628482	80580	HINDALCO21AUG290CE	HINDALCO	0	8/26/2021	290	0.05	2150	CE	NFO-OPT	NFO
20628738	80581	HINDALCO21AUG290PE	HINDALCO	0	8/26/2021	290	0.05	2150	PE	NFO-OPT	NFO
20628994	80582	HINDALCO21AUG295CE	HINDALCO	0	8/26/2021	295	0.05	2150	CE	NFO-OPT	NFO
20629250	80583	HINDALCO21AUG295PE	HINDALCO	0	8/26/2021	295	0.05	2150	PE	NFO-OPT	NFO
20629506	80584	HINDALCO21AUG300CE	HINDALCO	0	8/26/2021	300	0.05	2150	CE	NFO-OPT	NFO
20629762	80585	HINDALCO21AUG300PE	HINDALCO	0	8/26/2021	300	0.05	2150	PE	NFO-OPT	NFO
20630018	80586	HINDALCO21AUG305CE	HINDALCO	0	8/26/2021	305	0.05	2150	CE	NFO-OPT	NFO
20630274	80587	HINDALCO21AUG305PE	HINDALCO	0	8/26/2021	305	0.05	2150	PE	NFO-OPT	NFO
20630530	80588	HINDALCO21AUG310CE	HINDALCO	0	8/26/2021	310	0.05	2150	CE	NFO-OPT	NFO
20630786	80589	HINDALCO21AUG310PE	HINDALCO	0	8/26/2021	310	0.05	2150	PE	NFO-OPT	NFO
20631042	80590	HINDALCO21AUG315CE	HINDALCO	0	8/26/2021	315	0.05	2150	CE	NFO-OPT	NFO
20631298	80591	HINDALCO21AUG315PE	HINDALCO	0	8/26/2021	315	0.05	2150	PE	NFO-OPT	NFO
20631554	80592	HINDALCO21AUG320CE	HINDALCO	0	8/26/2021	320	0.05	2150	CE	NFO-OPT	NFO
20631810	80593	HINDALCO21AUG320PE	HINDALCO	0	8/26/2021	320	0.05	2150	PE	NFO-OPT	NFO
20632066	80594	HINDALCO21AUG325CE	HINDALCO	0	8/26/2021	325	0.05	2150	CE	NFO-OPT	NFO
20632322	80595	HINDALCO21AUG325PE	HINDALCO	0	8/26/2021	325	0.05	2150	PE	NFO-OPT	NFO
20632578	80596	HINDALCO21AUG330CE	HINDALCO	0	8/26/2021	330	0.05	2150	CE	NFO-OPT	NFO
20632834	80597	HINDALCO21AUG330PE	HINDALCO	0	8/26/2021	330	0.05	2150	PE	NFO-OPT	NFO
20633090	80598	HINDALCO21AUG335CE	HINDALCO	0	8/26/2021	335	0.05	2150	CE	NFO-OPT	NFO
20633346	80599	HINDALCO21AUG335PE	HINDALCO	0	8/26/2021	335	0.05	2150	PE	NFO-OPT	NFO
20633602	80600	HINDALCO21AUG340CE	HINDALCO	0	8/26/2021	340	0.05	2150	CE	NFO-OPT	NFO
20633858	80601	HINDALCO21AUG340PE	HINDALCO	0	8/26/2021	340	0.05	2150	PE	NFO-OPT	NFO
20634114	80602	HINDALCO21AUG345CE	HINDALCO	0	8/26/2021	345	0.05	2150	CE	NFO-OPT	NFO
20634370	80603	HINDALCO21AUG345PE	HINDALCO	0	8/26/2021	345	0.05	2150	PE	NFO-OPT	NFO
20634626	80604	HINDALCO21AUG350CE	HINDALCO	0	8/26/2021	350	0.05	2150	CE	NFO-OPT	NFO
20634882	80605	HINDALCO21AUG350PE	HINDALCO	0	8/26/2021	350	0.05	2150	PE	NFO-OPT	NFO
20635138	80606	HINDALCO21AUG355CE	HINDALCO	0	8/26/2021	355	0.05	2150	CE	NFO-OPT	NFO
20635394	80607	HINDALCO21AUG355PE	HINDALCO	0	8/26/2021	355	0.05	2150	PE	NFO-OPT	NFO
20635650	80608	HINDALCO21AUG360CE	HINDALCO	0	8/26/2021	360	0.05	2150	CE	NFO-OPT	NFO
20635906	80609	HINDALCO21AUG360PE	HINDALCO	0	8/26/2021	360	0.05	2150	PE	NFO-OPT	NFO
20636162	80610	HINDALCO21AUG365CE	HINDALCO	0	8/26/2021	365	0.05	2150	CE	NFO-OPT	NFO
20636418	80611	HINDALCO21AUG365PE	HINDALCO	0	8/26/2021	365	0.05	2150	PE	NFO-OPT	NFO
20636674	80612	HINDALCO21AUG370CE	HINDALCO	0	8/26/2021	370	0.05	2150	CE	NFO-OPT	NFO
20636930	80613	HINDALCO21AUG370PE	HINDALCO	0	8/26/2021	370	0.05	2150	PE	NFO-OPT	NFO
20637186	80614	HINDALCO21AUG375CE	HINDALCO	0	8/26/2021	375	0.05	2150	CE	NFO-OPT	NFO
20637442	80615	HINDALCO21AUG375PE	HINDALCO	0	8/26/2021	375	0.05	2150	PE	NFO-OPT	NFO
20637698	80616	HINDALCO21AUG380CE	HINDALCO	0	8/26/2021	380	0.05	2150	CE	NFO-OPT	NFO
20637954	80617	HINDALCO21AUG380PE	HINDALCO	0	8/26/2021	380	0.05	2150	PE	NFO-OPT	NFO
20638210	80618	HINDALCO21AUG385CE	HINDALCO	0	8/26/2021	385	0.05	2150	CE	NFO-OPT	NFO
20638466	80619	HINDALCO21AUG385PE	HINDALCO	0	8/26/2021	385	0.05	2150	PE	NFO-OPT	NFO
20638722	80620	HINDALCO21AUG390CE	HINDALCO	0	8/26/2021	390	0.05	2150	CE	NFO-OPT	NFO
20638978	80621	HINDALCO21AUG390PE	HINDALCO	0	8/26/2021	390	0.05	2150	PE	NFO-OPT	NFO
20639234	80622	HINDALCO21AUG395CE	HINDALCO	0	8/26/2021	395	0.05	2150	CE	NFO-OPT	NFO
20639490	80623	HINDALCO21AUG395PE	HINDALCO	0	8/26/2021	395	0.05	2150	PE	NFO-OPT	NFO
20639746	80624	HINDALCO21AUG400CE	HINDALCO	0	8/26/2021	400	0.05	2150	CE	NFO-OPT	NFO
20640002	80625	HINDALCO21AUG400PE	HINDALCO	0	8/26/2021	400	0.05	2150	PE	NFO-OPT	NFO
20640258	80626	HINDALCO21AUG405CE	HINDALCO	0	8/26/2021	405	0.05	2150	CE	NFO-OPT	NFO
20640514	80627	HINDALCO21AUG405PE	HINDALCO	0	8/26/2021	405	0.05	2150	PE	NFO-OPT	NFO
20640770	80628	HINDALCO21AUG410CE	HINDALCO	0	8/26/2021	410	0.05	2150	CE	NFO-OPT	NFO
20641026	80629	HINDALCO21AUG410PE	HINDALCO	0	8/26/2021	410	0.05	2150	PE	NFO-OPT	NFO
20641282	80630	HINDALCO21AUG415CE	HINDALCO	0	8/26/2021	415	0.05	2150	CE	NFO-OPT	NFO
20641538	80631	HINDALCO21AUG415PE	HINDALCO	0	8/26/2021	415	0.05	2150	PE	NFO-OPT	NFO
20641794	80632	HINDALCO21AUG420CE	HINDALCO	0	8/26/2021	420	0.05	2150	CE	NFO-OPT	NFO
20642050	80633	HINDALCO21AUG420PE	HINDALCO	0	8/26/2021	420	0.05	2150	PE	NFO-OPT	NFO
20642306	80634	HINDALCO21AUG425CE	HINDALCO	0	8/26/2021	425	0.05	2150	CE	NFO-OPT	NFO
20642562	80635	HINDALCO21AUG425PE	HINDALCO	0	8/26/2021	425	0.05	2150	PE	NFO-OPT	NFO
20642818	80636	HINDALCO21AUG430CE	HINDALCO	0	8/26/2021	430	0.05	2150	CE	NFO-OPT	NFO
20643074	80637	HINDALCO21AUG430PE	HINDALCO	0	8/26/2021	430	0.05	2150	PE	NFO-OPT	NFO
20643330	80638	HINDALCO21AUG435CE	HINDALCO	0	8/26/2021	435	0.05	2150	CE	NFO-OPT	NFO
20643586	80639	HINDALCO21AUG435PE	HINDALCO	0	8/26/2021	435	0.05	2150	PE	NFO-OPT	NFO
20643842	80640	HINDALCO21AUG440CE	HINDALCO	0	8/26/2021	440	0.05	2150	CE	NFO-OPT	NFO
20644098	80641	HINDALCO21AUG440PE	HINDALCO	0	8/26/2021	440	0.05	2150	PE	NFO-OPT	NFO
20644354	80642	HINDALCO21AUG445CE	HINDALCO	0	8/26/2021	445	0.05	2150	CE	NFO-OPT	NFO
20644610	80643	HINDALCO21AUG445PE	HINDALCO	0	8/26/2021	445	0.05	2150	PE	NFO-OPT	NFO
20644866	80644	HINDALCO21AUG450CE	HINDALCO	0	8/26/2021	450	0.05	2150	CE	NFO-OPT	NFO
20645122	80645	HINDALCO21AUG450PE	HINDALCO	0	8/26/2021	450	0.05	2150	PE	NFO-OPT	NFO
20647426	80654	HINDALCO21AUG455CE	HINDALCO	0	8/26/2021	455	0.05	2150	CE	NFO-OPT	NFO
20647682	80655	HINDALCO21AUG455PE	HINDALCO	0	8/26/2021	455	0.05	2150	PE	NFO-OPT	NFO
20647938	80656	HINDALCO21AUG460CE	HINDALCO	0	8/26/2021	460	0.05	2150	CE	NFO-OPT	NFO
20648194	80657	HINDALCO21AUG460PE	HINDALCO	0	8/26/2021	460	0.05	2150	PE	NFO-OPT	NFO
20648450	80658	HINDALCO21AUG465CE	HINDALCO	0	8/26/2021	465	0.05	2150	CE	NFO-OPT	NFO
20648706	80659	HINDALCO21AUG465PE	HINDALCO	0	8/26/2021	465	0.05	2150	PE	NFO-OPT	NFO
20648962	80660	HINDALCO21AUG470CE	HINDALCO	0	8/26/2021	470	0.05	2150	CE	NFO-OPT	NFO
20649218	80661	HINDALCO21AUG470PE	HINDALCO	0	8/26/2021	470	0.05	2150	PE	NFO-OPT	NFO
20649474	80662	HINDALCO21AUG475CE	HINDALCO	0	8/26/2021	475	0.05	2150	CE	NFO-OPT	NFO
20649730	80663	HINDALCO21AUG475PE	HINDALCO	0	8/26/2021	475	0.05	2150	PE	NFO-OPT	NFO
20649986	80664	HINDALCO21AUG480CE	HINDALCO	0	8/26/2021	480	0.05	2150	CE	NFO-OPT	NFO
20650242	80665	HINDALCO21AUG480PE	HINDALCO	0	8/26/2021	480	0.05	2150	PE	NFO-OPT	NFO
20650498	80666	HINDALCO21AUG485CE	HINDALCO	0	8/26/2021	485	0.05	2150	CE	NFO-OPT	NFO
20653314	80677	HINDALCO21AUG485PE	HINDALCO	0	8/26/2021	485	0.05	2150	PE	NFO-OPT	NFO
20653570	80678	HINDALCO21AUG490CE	HINDALCO	0	8/26/2021	490	0.05	2150	CE	NFO-OPT	NFO
20653826	80679	HINDALCO21AUG490PE	HINDALCO	0	8/26/2021	490	0.05	2150	PE	NFO-OPT	NFO
20654082	80680	HINDALCO21AUG495CE	HINDALCO	0	8/26/2021	495	0.05	2150	CE	NFO-OPT	NFO
20654338	80681	HINDALCO21AUG495PE	HINDALCO	0	8/26/2021	495	0.05	2150	PE	NFO-OPT	NFO
23406850	91433	HINDPETRO21JUN160CE	HINDPETRO	0	6/24/2021	160	0.05	2700	CE	NFO-OPT	NFO
23407106	91434	HINDPETRO21JUN160PE	HINDPETRO	0	6/24/2021	160	0.05	2700	PE	NFO-OPT	NFO
23407362	91435	HINDPETRO21JUN165CE	HINDPETRO	0	6/24/2021	165	0.05	2700	CE	NFO-OPT	NFO
23407618	91436	HINDPETRO21JUN165PE	HINDPETRO	0	6/24/2021	165	0.05	2700	PE	NFO-OPT	NFO
23407874	91437	HINDPETRO21JUN170CE	HINDPETRO	0	6/24/2021	170	0.05	2700	CE	NFO-OPT	NFO
23408130	91438	HINDPETRO21JUN170PE	HINDPETRO	0	6/24/2021	170	0.05	2700	PE	NFO-OPT	NFO
23408386	91439	HINDPETRO21JUN175CE	HINDPETRO	0	6/24/2021	175	0.05	2700	CE	NFO-OPT	NFO
23408642	91440	HINDPETRO21JUN175PE	HINDPETRO	0	6/24/2021	175	0.05	2700	PE	NFO-OPT	NFO
23408898	91441	HINDPETRO21JUN180CE	HINDPETRO	0	6/24/2021	180	0.05	2700	CE	NFO-OPT	NFO
23409154	91442	HINDPETRO21JUN180PE	HINDPETRO	0	6/24/2021	180	0.05	2700	PE	NFO-OPT	NFO
23409410	91443	HINDPETRO21JUN185CE	HINDPETRO	0	6/24/2021	185	0.05	2700	CE	NFO-OPT	NFO
23409666	91444	HINDPETRO21JUN185PE	HINDPETRO	0	6/24/2021	185	0.05	2700	PE	NFO-OPT	NFO
23409922	91445	HINDPETRO21JUN190CE	HINDPETRO	0	6/24/2021	190	0.05	2700	CE	NFO-OPT	NFO
23410178	91446	HINDPETRO21JUN190PE	HINDPETRO	0	6/24/2021	190	0.05	2700	PE	NFO-OPT	NFO
23410434	91447	HINDPETRO21JUN195CE	HINDPETRO	0	6/24/2021	195	0.05	2700	CE	NFO-OPT	NFO
23410690	91448	HINDPETRO21JUN195PE	HINDPETRO	0	6/24/2021	195	0.05	2700	PE	NFO-OPT	NFO
23410946	91449	HINDPETRO21JUN200CE	HINDPETRO	0	6/24/2021	200	0.05	2700	CE	NFO-OPT	NFO
23411202	91450	HINDPETRO21JUN200PE	HINDPETRO	0	6/24/2021	200	0.05	2700	PE	NFO-OPT	NFO
23411458	91451	HINDPETRO21JUN205CE	HINDPETRO	0	6/24/2021	205	0.05	2700	CE	NFO-OPT	NFO
23411714	91452	HINDPETRO21JUN205PE	HINDPETRO	0	6/24/2021	205	0.05	2700	PE	NFO-OPT	NFO
23411970	91453	HINDPETRO21JUN210CE	HINDPETRO	0	6/24/2021	210	0.05	2700	CE	NFO-OPT	NFO
23412226	91454	HINDPETRO21JUN210PE	HINDPETRO	0	6/24/2021	210	0.05	2700	PE	NFO-OPT	NFO
23412482	91455	HINDPETRO21JUN215CE	HINDPETRO	0	6/24/2021	215	0.05	2700	CE	NFO-OPT	NFO
23412738	91456	HINDPETRO21JUN215PE	HINDPETRO	0	6/24/2021	215	0.05	2700	PE	NFO-OPT	NFO
23412994	91457	HINDPETRO21JUN220CE	HINDPETRO	0	6/24/2021	220	0.05	2700	CE	NFO-OPT	NFO
23413250	91458	HINDPETRO21JUN220PE	HINDPETRO	0	6/24/2021	220	0.05	2700	PE	NFO-OPT	NFO
23413506	91459	HINDPETRO21JUN225CE	HINDPETRO	0	6/24/2021	225	0.05	2700	CE	NFO-OPT	NFO
23413762	91460	HINDPETRO21JUN225PE	HINDPETRO	0	6/24/2021	225	0.05	2700	PE	NFO-OPT	NFO
23414018	91461	HINDPETRO21JUN230CE	HINDPETRO	0	6/24/2021	230	0.05	2700	CE	NFO-OPT	NFO
23414274	91462	HINDPETRO21JUN230PE	HINDPETRO	0	6/24/2021	230	0.05	2700	PE	NFO-OPT	NFO
23414530	91463	HINDPETRO21JUN235CE	HINDPETRO	0	6/24/2021	235	0.05	2700	CE	NFO-OPT	NFO
23418882	91480	HINDPETRO21JUN235PE	HINDPETRO	0	6/24/2021	235	0.05	2700	PE	NFO-OPT	NFO
23419138	91481	HINDPETRO21JUN240CE	HINDPETRO	0	6/24/2021	240	0.05	2700	CE	NFO-OPT	NFO
23419394	91482	HINDPETRO21JUN240PE	HINDPETRO	0	6/24/2021	240	0.05	2700	PE	NFO-OPT	NFO
